ProductID,BatchNumber,ProductionDate,Defective,Weight,Length
965,25,2024-01-27,0,484.2009187971562,16.083654085452984
966,30,2023-07-22,1,469.1448411912464,13.608652886577513
967,30,2024-05-09,0,484.65335634417767,19.328345858749426
968,3,2023-07-20,0,452.6075341339557,16.075705066073745
969,12,2023-11-25,0,494.7888031190575,15.6652877322877
970,47,2023-09-24,0,502.5791410118399,17.5138936925552
971,41,2023-09-07,0,475.8466713055535,15.491237862319952
972,18,2024-01-27,0,489.0911281832906,11.069077995646818
973,40,2024-07-02,0,531.0656530028953,14.21155457201051
974,10,2023-08-14,0,502.14582671319323,13.721426643494894
975,44,2023-12-29,0,530.706870880696,14.325387125207996
976,27,2024-04-13,0,496.3009716587793,15.228057257951109
977,21,2024-04-18,0,496.4643457334701,16.38501410738661
978,5,2024-04-02,0,456.0149190934456,13.452473307142323
979,43,2024-06-20,0,514.5857749440572,13.469548481573284
980,3,2024-03-13,0,522.0111648009738,14.844720516693602
981,40,2024-03-18,0,493.1526391229354,16.15134062448851
982,20,2023-12-07,0,493.7939154933985,16.102067983032946
983,8,2024-01-29,0,516.2607275598792,16.200586772156328
984,32,2023-12-25,0,485.2740582020925,17.2191165265565
985,33,2024-03-07,0,484.3535136198385,14.278029489008674
986,5,2024-01-25,0,506.34196332326485,17.24025726051468
987,28,2024-03-09,0,487.8749730403037,15.66908849308379
988,25,2024-06-19,0,512.221157681593,15.315792576001842
989,43,2024-07-07,0,481.5938096950112,18.602888937489006
990,9,2024-05-01,0,530.1901783826212,14.362510293118039
991,45,2023-09-17,0,513.1292736851037,13.467468731623587
992,27,2024-05-21,0,501.31702358200295,17.930301773536353
993,39,2024-01-06,0,482.527387349081,14.910281531927355
994,28,2024-01-06,0,478.8449220025503,17.210597238333953
995,35,2023-10-11,0,482.0552593863484,15.796955064010183
996,44,2023-08-14,0,471.3559340172605,11.49516215072685
997,13,2023-11-28,0,526.8086063595526,15.562045923715102
998,48,2024-04-15,0,506.8414967815354,16.24921842352131
999,9,2023-08-28,1,521.4125666086633,14.854907454819106
1000,41,2023-12-11,0,534.7813007077252,16.24670209466814
